created_at,entry_id,field1,field2,field3,latitude,longitude,elevation,status
2024-03-26T21:41:37+00:00,99,38.29,39.3,1513.96,,,,
2024-03-26T21:41:38+00:00,100,-5.97,16.24,1989.15,,,,
2024-03-26T21:41:39+00:00,101,-21.21,67.63,1476.08,,,,
2024-03-26T21:41:40+00:00,102,-37.4,30.58,1771.86,,,,
2024-03-26T21:41:41+00:00,103,-9.56,23.51,1977.04,,,,
2024-03-26T21:41:43+00:00,104,16.03,30.1,1391.06,,,,
2024-03-26T21:41:44+00:00,105,37.34,96.71,811.1,,,,
2024-03-26T21:41:45+00:00,106,46.68,19.56,1496.66,,,,
2024-03-26T21:41:46+00:00,107,-24.14,7.68,1187.84,,,,
2024-03-26T21:41:47+00:00,108,-25.72,77.46,313.22,,,,
2024-03-26T21:41:48+00:00,109,-3.8,20.77,1085.58,,,,
2024-03-26T21:41:49+00:00,110,-49.11,83.03,1074.87,,,,
2024-03-26T21:41:50+00:00,111,28.54,41.12,494.57,,,,
2024-03-26T21:41:51+00:00,112,-29.0,74.83,593.8,,,,
2024-03-26T21:41:52+00:00,113,24.97,73.96,1528.24,,,,
2024-03-26T21:41:53+00:00,114,24.59,98.56,623.16,,,,
2024-03-26T21:41:54+00:00,115,-15.67,40.1,905.24,,,,
2024-03-26T21:41:55+00:00,116,-3.04,72.57,475.33,,,,
2024-03-26T21:41:56+00:00,117,-48.43,27.45,1718.49,,,,
2024-03-26T21:41:57+00:00,118,-35.9,8.79,1866.76,,,,
2024-03-26T21:41:58+00:00,119,-41.5,32.79,399.72,,,,
2024-03-26T21:41:59+00:00,120,-41.39,39.45,1758.18,,,,
2024-03-26T21:42:00+00:00,121,-0.87,47.53,1731.5,,,,
2024-03-26T21:42:01+00:00,122,-47.75,58.46,1150.02,,,,
2024-03-26T21:42:02+00:00,123,-3.48,64.68,1185.6,,,,
2024-03-26T21:42:03+00:00,124,-17.65,35.9,558.16,,,,
2024-03-26T21:42:04+00:00,125,-1.61,92.75,894.98,,,,
2024-03-26T21:42:05+00:00,126,23.75,83.23,1605.36,,,,
2024-03-26T21:42:06+00:00,127,-35.63,86.17,1667.58,,,,
2024-03-26T21:42:08+00:00,128,-5.45,33.44,1990.89,,,,
2024-03-26T21:42:09+00:00,129,25.66,98.69,1065.77,,,,
2024-03-26T21:42:10+00:00,130,-40.41,95.58,574.15,,,,
2024-03-26T21:42:11+00:00,131,3.19,38.59,612.81,,,,
2024-03-26T21:42:14+00:00,132,7.54,7.29,432.06,,,,
2024-03-26T21:42:15+00:00,133,-35.16,21.4,1658.62,,,,
2024-03-26T21:42:16+00:00,134,-31.28,68.0,1620.81,,,,
2024-03-26T21:42:18+00:00,135,11.18,1.47,1241.58,,,,
2024-03-26T21:42:19+00:00,136,20.95,21.99,1729.35,,,,
2024-03-26T21:42:20+00:00,137,26.19,25.44,1419.3,,,,
2024-03-26T21:42:21+00:00,138,42.77,79.25,1338.3,,,,
2024-03-26T21:42:22+00:00,139,17.78,55.94,1457.58,,,,
2024-03-26T21:42:23+00:00,140,-27.7,76.93,1154.31,,,,
2024-03-26T21:42:24+00:00,141,-8.35,56.44,1222.43,,,,
2024-03-26T21:42:25+00:00,142,-46.81,8.9,430.07,,,,
2024-03-26T21:42:26+00:00,143,-8.88,56.76,1700.52,,,,
2024-03-26T21:42:27+00:00,144,29.01,77.44,1577.15,,,,
2024-03-26T21:42:28+00:00,145,41.92,49.07,1541.72,,,,
2024-03-26T21:42:29+00:00,146,47.14,44.54,1855.03,,,,
2024-03-26T21:42:30+00:00,147,-43.36,7.68,1602.86,,,,
2024-03-26T21:42:31+00:00,148,-13.72,92.75,1632.92,,,,
2024-03-26T21:42:32+00:00,149,-43.07,97.69,737.07,,,,
2024-03-26T21:42:33+00:00,150,-16.69,82.61,1018.14,,,,
2024-03-26T21:42:34+00:00,151,-10.04,46.18,1193.78,,,,
2024-03-26T21:42:35+00:00,152,47.52,56.37,422.95,,,,
2024-03-26T21:42:36+00:00,153,2.85,30.74,1916.62,,,,
2024-03-26T21:42:37+00:00,154,-23.71,67.44,778.29,,,,
2024-03-26T21:42:38+00:00,155,-0.18,81.29,1207.41,,,,
2024-03-26T21:42:39+00:00,156,-4.02,44.82,1408.62,,,,
2024-03-26T21:42:40+00:00,157,11.03,29.56,1578.07,,,,
2024-03-26T21:42:41+00:00,158,39.47,57.34,1304.21,,,,
2024-03-26T21:42:42+00:00,159,47.93,16.15,467.46,,,,
2024-03-26T21:42:43+00:00,160,-40.6,33.6,1903.2,,,,
2024-03-26T21:42:45+00:00,161,-3.41,45.96,309.06,,,,
2024-03-26T21:42:46+00:00,162,-17.09,93.05,1198.83,,,,
2024-03-26T21:42:47+00:00,163,7.81,2.7,515.75,,,,
2024-03-26T21:42:48+00:00,164,47.02,9.98,616.06,,,,
2024-03-26T21:42:49+00:00,165,9.85,7.92,595.05,,,,
2024-03-26T21:42:50+00:00,166,40.69,68.17,1987.88,,,,
2024-03-26T21:42:51+00:00,167,-24.87,0.36,1920.77,,,,
2024-03-26T21:42:52+00:00,168,-12.07,84.09,1722.96,,,,
2024-03-26T21:42:54+00:00,169,-5.75,93.42,684.93,,,,
2024-03-26T21:42:55+00:00,170,-28.89,18.57,1290.34,,,,
2024-03-26T21:42:56+00:00,171,-10.7,79.13,1237.62,,,,
2024-03-26T21:42:57+00:00,172,26.06,24.66,729.18,,,,
2024-03-26T21:42:58+00:00,173,-1.38,2.34,1441.07,,,,
2024-03-26T21:42:59+00:00,174,23.17,4.4,768.5,,,,
2024-03-26T21:43:00+00:00,175,29.66,95.91,1366.64,,,,
2024-03-26T21:43:01+00:00,176,37.02,24.91,1537.29,,,,
2024-03-26T21:43:02+00:00,177,8.74,30.6,1343.1,,,,
2024-03-26T21:43:03+00:00,178,20.14,85.79,1247.92,,,,
2024-03-26T21:43:04+00:00,179,-29.05,92.08,1276.12,,,,
2024-03-26T21:43:05+00:00,180,49.56,63.0,914.98,,,,
2024-03-26T21:43:06+00:00,181,-37.32,28.97,1932.33,,,,
2024-03-26T21:43:08+00:00,182,47.29,10.77,571.88,,,,
2024-03-26T21:43:10+00:00,183,-21.45,75.85,1423.68,,,,
2024-03-26T21:43:11+00:00,184,29.74,81.08,1366.6,,,,
2024-03-26T21:43:12+00:00,185,35.53,51.42,412.66,,,,
2024-03-26T21:43:13+00:00,186,-19.69,49.23,1218.25,,,,
2024-03-26T21:43:14+00:00,187,-9.58,15.43,961.72,,,,
2024-03-26T21:43:15+00:00,188,-35.8,42.01,1784.35,,,,
2024-03-26T21:43:16+00:00,189,42.29,60.72,1337.74,,,,
2024-03-26T21:43:17+00:00,190,-2.49,38.22,1343.43,,,,
2024-03-26T21:43:18+00:00,191,42.37,24.23,1392.27,,,,
2024-03-26T21:43:19+00:00,192,28.94,91.82,1212.57,,,,
2024-03-26T21:43:20+00:00,193,47.06,66.25,434.59,,,,
2024-03-26T21:43:21+00:00,194,19.25,48.39,441.0,,,,
2024-03-26T21:43:22+00:00,195,24.38,55.47,1587.16,,,,
2024-03-26T21:43:23+00:00,196,8.96,42.25,1329.3,,,,
2024-03-26T21:43:24+00:00,197,28.22,64.01,843.97,,,,
2024-03-26T21:43:25+00:00,198,-44.6,23.62,1557.96,,,,
2024-03-26T21:43:26+00:00,199,-20.14,57.62,1454.4,,,,
2024-03-26T21:43:27+00:00,200,-13.51,17.23,338.6,,,,
2024-03-26T21:43:28+00:00,201,-12.03,6.6,1705.02,,,,
2024-03-26T21:43:29+00:00,202,7.41,60.55,644.68,,,,
2024-03-26T21:43:30+00:00,203,-6.17,47.19,785.55,,,,
2024-03-26T21:43:31+00:00,204,35.13,76.11,1903.22,,,,
2024-03-26T21:43:32+00:00,205,-44.2,43.12,606.7,,,,
2024-03-26T21:43:33+00:00,206,18.81,41.29,1969.4,,,,
2024-03-26T21:43:34+00:00,207,0.88,87.06,1764.44,,,,
2024-03-26T21:43:35+00:00,208,-13.91,53.11,574.15,,,,
2024-03-26T21:43:36+00:00,209,19.94,31.81,598.89,,,,
2024-03-26T21:43:37+00:00,210,15.12,66.39,1205.72,,,,
2024-03-26T21:43:38+00:00,211,-23.87,20.07,897.0,,,,
2024-03-26T21:43:39+00:00,212,38.46,56.97,351.36,,,,
2024-03-26T21:43:40+00:00,213,17.21,57.43,890.15,,,,
2024-03-26T21:43:41+00:00,214,17.54,89.74,1688.78,,,,
2024-03-26T21:43:42+00:00,215,-45.7,7.87,845.4,,,,
2024-03-26T21:43:43+00:00,216,5.01,70.89,711.33,,,,
2024-03-26T21:43:44+00:00,217,-31.87,84.61,795.81,,,,
2024-03-26T21:43:45+00:00,218,39.09,65.16,1705.85,,,,
2024-03-26T21:43:46+00:00,219,-45.26,66.67,1440.43,,,,
2024-03-26T21:43:47+00:00,220,-13.43,19.77,1344.76,,,,
2024-03-26T21:43:48+00:00,221,-7.75,79.39,872.78,,,,
2024-03-26T21:43:49+00:00,222,22.28,78.62,1107.2,,,,
2024-03-26T21:43:50+00:00,223,30.25,93.1,610.33,,,,
2024-03-26T21:43:51+00:00,224,33.31,74.24,1079.19,,,,
2024-03-26T21:43:52+00:00,225,40.58,74.67,670.94,,,,
2024-03-26T21:43:54+00:00,226,46.79,60.71,1143.19,,,,
2024-03-26T21:43:55+00:00,227,-0.33,15.93,473.04,,,,
2024-03-26T21:43:56+00:00,228,-36.07,18.89,1503.3,,,,
2024-03-26T21:43:57+00:00,229,17.87,84.1,1282.18,,,,
2024-03-26T21:43:58+00:00,230,-45.19,36.09,927.68,,,,
2024-03-26T21:43:59+00:00,231,18.52,56.89,611.21,,,,
2024-03-26T21:44:00+00:00,232,22.26,79.52,370.59,,,,
2024-03-26T21:44:01+00:00,233,-38.54,8.02,1643.36,,,,
2024-03-26T21:44:02+00:00,234,-19.85,60.25,761.31,,,,
2024-03-26T21:44:03+00:00,235,-26.49,78.49,499.34,,,,
2024-03-26T21:44:05+00:00,236,9.76,14.02,1036.47,,,,
2024-03-26T21:44:06+00:00,237,-23.28,20.61,1516.24,,,,
2024-03-26T21:44:07+00:00,238,48.96,82.77,1482.71,,,,
2024-03-26T21:44:09+00:00,239,47.95,42.57,925.09,,,,
2024-03-26T21:44:10+00:00,240,40.77,92.35,1608.75,,,,
2024-03-26T21:44:11+00:00,241,47.87,84.7,638.84,,,,
2024-03-26T21:44:12+00:00,242,3.38,84.16,1200.48,,,,
2024-03-26T21:44:13+00:00,243,2.72,37.98,1235.3,,,,
2024-03-26T21:44:14+00:00,244,20.38,24.3,1936.98,,,,
2024-03-26T21:44:15+00:00,245,-31.95,15.8,1933.49,,,,
2024-03-26T21:44:16+00:00,246,-38.93,47.71,592.65,,,,
2024-03-26T21:44:17+00:00,247,20.48,35.22,1917.64,,,,
2024-03-26T21:44:18+00:00,248,-10.56,58.13,796.81,,,,
2024-03-26T21:44:19+00:00,249,-37.25,68.48,1449.31,,,,
2024-03-26T21:44:20+00:00,250,-42.91,97.72,371.55,,,,
2024-03-26T21:44:22+00:00,251,-10.19,1.73,1220.99,,,,
2024-03-26T21:44:23+00:00,252,-47.48,85.82,664.3,,,,
2024-03-26T21:44:24+00:00,253,-2.37,89.08,571.94,,,,
2024-03-26T21:44:25+00:00,254,40.33,51.11,348.75,,,,
2024-03-26T21:44:26+00:00,255,-29.99,6.59,1831.21,,,,
2024-03-26T21:44:27+00:00,256,7.3,3.57,354.3,,,,
2024-03-26T21:44:28+00:00,257,-49.56,26.53,1923.59,,,,
2024-03-26T21:44:29+00:00,258,-36.14,11.54,615.66,,,,
2024-03-26T21:44:30+00:00,259,21.67,68.8,963.96,,,,
2024-03-26T21:44:31+00:00,260,-13.41,65.89,1465.9,,,,
2024-03-26T21:44:32+00:00,261,28.02,24.95,878.69,,,,
2024-03-26T21:44:34+00:00,262,-48.42,39.8,664.79,,,,
2024-03-26T21:44:35+00:00,263,18.59,56.53,1124.72,,,,
2024-03-26T21:44:36+00:00,264,-37.08,13.32,793.13,,,,
2024-03-26T21:44:37+00:00,265,11.03,87.91,1636.61,,,,
2024-03-26T21:44:39+00:00,266,-26.59,22.14,1482.24,,,,
2024-03-26T21:44:40+00:00,267,-7.95,80.23,340.85,,,,
2024-03-26T21:44:41+00:00,268,33.65,22.73,1842.31,,,,
2024-03-26T21:44:42+00:00,269,41.36,50.56,767.63,,,,
2024-03-26T21:44:43+00:00,270,6.0,58.79,1038.26,,,,
2024-03-26T21:44:44+00:00,271,-44.45,2.79,1531.38,,,,
2024-03-26T21:44:45+00:00,272,5.69,14.61,1955.84,,,,
2024-03-26T21:44:46+00:00,273,38.83,77.67,1548.61,,,,
2024-03-26T21:44:47+00:00,274,41.9,44.43,1591.23,,,,
2024-03-26T21:44:48+00:00,275,40.91,71.79,445.16,,,,
2024-03-26T21:44:50+00:00,276,-8.53,90.72,1076.13,,,,
2024-03-26T21:44:51+00:00,277,-1.4,48.68,1535.96,,,,
2024-03-26T21:44:52+00:00,278,-38.87,53.16,707.09,,,,
2024-03-26T21:44:53+00:00,279,-18.49,75.64,1445.22,,,,
2024-03-26T21:44:54+00:00,280,38.96,37.57,1008.39,,,,
2024-03-26T21:44:55+00:00,281,-17.91,99.25,579.13,,,,
2024-03-26T21:44:56+00:00,282,-3.85,73.7,345.53,,,,
2024-03-26T21:44:57+00:00,283,-2.52,66.01,1928.57,,,,
2024-03-26T21:44:58+00:00,284,-32.3,76.95,498.78,,,,
2024-03-26T21:44:59+00:00,285,-3.11,18.16,1002.68,,,,
2024-03-26T21:45:01+00:00,286,11.51,69.99,1720.99,,,,
2024-03-26T21:45:02+00:00,287,13.73,4.67,1811.36,,,,
2024-03-26T21:45:06+00:00,288,-33.62,81.36,430.89,,,,
2024-03-26T21:45:07+00:00,289,7.0,21.71,346.1,,,,
2024-03-26T21:45:08+00:00,290,47.09,27.93,1713.5,,,,
2024-03-26T21:45:10+00:00,291,9.76,78.29,817.27,,,,
2024-03-26T21:45:11+00:00,292,-38.54,85.42,1261.33,,,,
2024-03-26T21:45:12+00:00,293,-48.86,65.43,724.44,,,,
2024-03-26T21:45:13+00:00,294,-9.42,57.23,455.83,,,,
2024-03-26T21:45:14+00:00,295,17.6,89.79,1988.14,,,,
2024-03-26T21:45:15+00:00,296,46.39,39.33,1576.65,,,,
2024-03-26T21:45:17+00:00,297,-21.16,16.72,1397.78,,,,
2024-03-26T21:45:18+00:00,298,46.84,8.13,714.25,,,,
2024-03-26T21:45:19+00:00,299,-38.26,11.1,623.72,,,,
2024-03-26T21:45:20+00:00,300,-0.52,42.59,557.7,,,,
2024-03-26T21:45:21+00:00,301,-21.52,57.48,771.27,,,,
2024-03-26T21:45:22+00:00,302,-18.1,77.48,1629.94,,,,
2024-03-26T21:45:23+00:00,303,-19.42,47.75,1105.51,,,,
2024-03-26T21:45:24+00:00,304,-5.63,71.48,1041.58,,,,
2024-03-26T21:45:25+00:00,305,34.81,97.47,1402.01,,,,
2024-03-26T21:45:26+00:00,306,-44.28,7.97,635.15,,,,
2024-03-26T21:45:27+00:00,307,41.11,59.22,549.34,,,,
2024-03-26T21:45:29+00:00,308,-45.61,84.8,1196.11,,,,
2024-03-26T21:45:30+00:00,309,44.0,15.21,1585.91,,,,
2024-03-26T21:45:31+00:00,310,34.41,95.88,1752.68,,,,
2024-03-26T21:45:32+00:00,311,-30.65,50.52,688.03,,,,
2024-03-26T21:45:33+00:00,312,44.04,30.41,1328.39,,,,
2024-03-26T21:45:34+00:00,313,10.31,88.16,1999.52,,,,
2024-03-26T21:45:35+00:00,314,22.1,24.15,1364.63,,,,
2024-03-26T21:45:36+00:00,315,22.11,19.97,378.78,,,,
2024-03-26T21:45:37+00:00,316,41.34,78.83,1605.26,,,,
2024-03-26T21:45:38+00:00,317,11.31,64.64,1676.87,,,,
2024-03-26T21:45:39+00:00,318,48.83,78.24,390.54,,,,
2024-03-26T21:45:41+00:00,319,-10.79,62.59,1274.89,,,,
2024-03-26T21:45:42+00:00,320,1.92,36.91,361.76,,,,
2024-03-26T21:45:43+00:00,321,6.29,80.25,1449.66,,,,
2024-03-26T21:45:44+00:00,322,24.98,1.01,891.5,,,,
2024-03-26T21:45:46+00:00,323,33.78,28.88,1131.88,,,,
2024-03-26T21:45:48+00:00,324,-29.39,24.63,742.76,,,,
2024-03-26T21:45:49+00:00,325,-6.51,54.66,870.32,,,,
2024-03-26T21:45:51+00:00,326,-40.02,67.6,327.55,,,,
2024-03-26T21:45:53+00:00,327,42.48,22.77,669.69,,,,
2024-03-26T21:45:54+00:00,328,-15.71,8.16,1194.94,,,,
2024-03-26T21:45:55+00:00,329,49.44,85.58,366.84,,,,
2024-03-26T21:45:56+00:00,330,45.09,95.93,832.32,,,,
2024-03-26T21:45:57+00:00,331,-33.86,25.33,1567.89,,,,
2024-03-26T21:45:58+00:00,332,33.2,4.15,1180.7,,,,
2024-03-26T21:45:59+00:00,333,8.88,75.57,1255.81,,,,
2024-03-26T21:46:00+00:00,334,28.08,81.44,1731.72,,,,
2024-03-26T21:46:03+00:00,335,-5.4,18.87,1050.78,,,,
2024-03-26T21:46:05+00:00,336,-38.42,66.28,1513.12,,,,
2024-03-26T21:46:07+00:00,337,-17.21,17.55,1319.3,,,,
2024-03-26T21:46:08+00:00,338,23.35,23.09,606.64,,,,
2024-03-26T21:46:09+00:00,339,-24.75,47.61,1448.64,,,,
2024-03-26T21:46:10+00:00,340,-4.58,66.97,852.38,,,,
2024-03-26T21:46:11+00:00,341,47.16,16.54,707.64,,,,
2024-03-26T21:46:12+00:00,342,-36.3,69.14,755.5,,,,
2024-03-26T21:46:13+00:00,343,22.19,13.7,404.34,,,,
2024-03-26T21:46:14+00:00,344,2.58,94.7,1636.08,,,,
2024-03-26T21:46:15+00:00,345,-11.02,45.81,1649.52,,,,
2024-03-26T21:46:16+00:00,346,-27.02,93.08,863.05,,,,
2024-03-26T21:46:17+00:00,347,3.34,30.63,1025.81,,,,
2024-03-26T21:46:18+00:00,348,1.19,28.31,461.23,,,,
2024-03-26T21:46:19+00:00,349,-44.15,2.54,566.44,,,,
2024-03-26T21:46:20+00:00,350,-35.47,33.38,1567.9,,,,
2024-03-26T21:46:21+00:00,351,-11.47,44.37,1400.62,,,,
2024-03-26T21:46:22+00:00,352,-11.16,57.02,410.71,,,,
2024-03-26T21:46:23+00:00,353,-37.21,78.67,677.96,,,,
2024-03-26T21:46:24+00:00,354,-6.52,58.75,1406.09,,,,
2024-03-26T21:46:25+00:00,355,-41.8,61.78,868.7,,,,
2024-03-26T21:46:26+00:00,356,10.94,2.71,1443.65,,,,
2024-03-26T21:46:27+00:00,357,-20.64,56.85,307.53,,,,
2024-03-26T21:46:28+00:00,358,27.96,49.36,1203.89,,,,
2024-03-26T21:46:29+00:00,359,-1.73,17.09,312.67,,,,
2024-03-26T21:46:30+00:00,360,-32.48,68.33,1421.16,,,,
2024-03-26T21:46:31+00:00,361,46.13,11.2,391.25,,,,
2024-03-26T21:46:32+00:00,362,-45.72,66.36,1540.92,,,,
2024-03-26T21:46:33+00:00,363,-20.69,35.05,1693.1,,,,
2024-03-26T21:46:34+00:00,364,-32.74,7.91,428.22,,,,
2024-03-26T21:46:35+00:00,365,14.47,37.24,1324.9,,,,
2024-03-26T21:46:36+00:00,366,44.85,15.04,1903.34,,,,
2024-03-26T21:46:37+00:00,367,21.11,21.08,741.25,,,,
2024-03-26T21:46:38+00:00,368,1.95,79.1,860.27,,,,
2024-03-26T21:46:39+00:00,369,40.64,80.08,632.99,,,,
2024-03-26T21:46:40+00:00,370,-40.35,97.32,954.95,,,,
2024-03-26T21:46:41+00:00,371,-24.79,94.6,1647.81,,,,
2024-03-26T21:46:42+00:00,372,-37.17,50.55,1182.85,,,,
2024-03-26T21:46:43+00:00,373,-9.23,12.96,1320.51,,,,
2024-03-26T21:46:44+00:00,374,-30.06,25.28,896.6,,,,
2024-03-26T21:46:45+00:00,375,42.68,72.47,1057.78,,,,
2024-03-26T21:46:46+00:00,376,18.8,99.76,1403.22,,,,
2024-03-26T21:46:47+00:00,377,-37.92,23.0,1466.68,,,,
2024-03-26T21:46:48+00:00,378,49.06,1.34,1118.0,,,,
2024-03-26T21:46:49+00:00,379,-26.33,71.95,1443.6,,,,
2024-03-26T21:46:50+00:00,380,40.78,20.87,1207.27,,,,
2024-03-26T21:46:51+00:00,381,22.96,65.12,1980.31,,,,
2024-03-26T21:46:52+00:00,382,-8.52,28.93,1985.25,,,,
2024-03-26T21:46:53+00:00,383,-34.07,85.11,1212.86,,,,
2024-03-26T21:46:54+00:00,384,47.65,99.83,1922.81,,,,
2024-03-26T21:46:55+00:00,385,29.34,57.59,1100.71,,,,
2024-03-26T21:46:56+00:00,386,-37.94,39.41,722.46,,,,
